"today";"start";"end";"interviewer";"locat";"gender";"wmanagement";"price";"price_per";"religion";"occupation";"income";"males";"females";"daily_waste";"wastecat";"disposal";"disposal/1";"disposal/2";"disposal/3";"disposal/4";"disposal/5";"disposal/6";"disposal/8";"disposal/9";"disposal/10";"disposal/11";"disposal/12";"disposal/13";"disposal/14";"burn_often";"burn_time";"why_burn";"why_burn/1";"why_burn/2";"why_burn/3";"why_burn/4";"why_burn/5";"why_burn/6";"why_burn/7";"why_burn/8";"why_burn/9";"why_burn/99";"why_burn/88";"cooking";"cooking_specify";"cook_place";"times_cook";"vehicles";"ti";"timee";"waste";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-06-08";"2023-06-08 11:20:32.335000+02:00";"2023-06-08 11:23:15.054000+02:00";"1";"7";"1";"1";"";"";"1";"3";"120000";"1";"2";"6.0";"1";"2 4 5";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"2";"1";"2";"0";"0";"244400283";"05cd0984-613f-4893-8556-7ca50fd42854";"2023-06-08 12:38:36";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"186"
"2023-06-08";"2023-06-08 11:27:11.027000+02:00";"2023-06-08 11:34:35.097000+02:00";"1";"7";"1";"7";"";"";"2";"4";"20000";"2";"2";"6.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"09:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244400286";"5f7125ed-3538-4f6e-a5fd-35db7a1d18cc";"2023-06-08 12:38:37";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"187"
"2023-06-08";"2023-06-08 11:39:16.394000+02:00";"2023-06-08 11:41:54.904000+02:00";"1";"7";"0";"7";"";"";"1";"4";"20000";"3";"2";"9.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"244400291";"3ebccac4-7e4d-45ed-8a51-d9871e20ff69";"2023-06-08 12:38:38";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"188"
"2023-06-08";"2023-06-08 11:53:07.803000+02:00";"2023-06-08 11:58:37.192000+02:00";"1";"7";"1";"1";"";"";"1";"4";"30000";"6";"2";"8.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"09:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"4";"0";"0";"0";"1";"244400296";"e8796ce9-3bed-4297-991c-a5bcf8c568e2";"2023-06-08 12:38:38";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"189"
"2023-06-08";"2023-06-08 12:00:20.283000+02:00";"2023-06-08 12:02:52.945000+02:00";"1";"7";"1";"3";"";"";"1";"3";"40000";"1";"3";"6.0";"1";"2 3 4";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"08:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"0";"244400302";"b05d1328-827e-4fb0-9449-c061f58dfc8c";"2023-06-08 12:38:39";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"190"
"2023-06-08";"2023-06-08 12:07:42.812000+02:00";"2023-06-08 12:12:09.509000+02:00";"3";"7";"0";"3";"";"";"1";"4";"20000";"3";"1";"10.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"2";"0";"0";"0";"0";"244400305";"501fad08-7840-4d01-a4eb-e23e276e513a";"2023-06-08 12:38:39";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"191"
"2023-06-08";"2023-06-08 12:15:04.276000+02:00";"2023-06-08 12:18:14.207000+02:00";"1";"7";"1";"7";"";"";"2";"7";"25000";"2";"3";"7.0";"2";"2 4 3";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"15:00:00.000+02:00";"2 1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"0";"244400310";"5bc56cb2-6b83-429f-a5e9-191fbfafdd21";"2023-06-08 12:38:40";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"192"
"2023-06-08";"2023-06-08 12:22:09.315000+02:00";"2023-06-08 12:26:05.252000+02:00";"1";"7";"0";"3";"";"";"1";"2";"0";"3";"7";"12.0";"2";"2 4 11";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"electricity";"1";"3";"2";"2";"2";"0";"244400312";"a6fc1a4c-1242-4d85-8eed-66e7e3de238a";"2023-06-08 12:38:40";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"193"
"2023-06-08";"2023-06-08 12:27:42.965000+02:00";"2023-06-08 12:30:49.338000+02:00";"1";"7";"0";"7";"";"";"2";"2";"0";"2";"2";"10.0";"1";"2 11 10";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"electricity";"1";"3";"1";"2";"0";"0";"244400317";"448658c7-16af-4298-8fa6-bdcfb0615df6";"2023-06-08 12:38:41";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"194"
"2023-06-08";"2023-06-08 12:34:03.783000+02:00";"2023-06-08 12:38:20.351000+02:00";"1";"7";"1";"8";"30000";"4";"2";"6";"30000";"4";"4";"2.0";"1";"2 11";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"electricity";"1";"4";"4";"3";"2";"0";"244400321";"ff3eb5bf-5f27-463f-91b3-f569921b4012";"2023-06-08 12:38:42";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"195"
"2023-06-08";"2023-06-08 11:02:06.131000+02:00";"2023-06-08 16:01:55.739000+02:00";"2";"8";"1";"4";"";"";"1";"3";"300000";"3";"2";"2.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"09:07:00.000+02:00";"1 7 6";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"2";"";"2";"2";"0";"0";"0";"1";"244427347";"35d8ebf2-c649-41ab-a469-aa50c826ac32";"2023-06-08 14:07:50";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"196"
"2023-06-08";"2023-06-08 11:12:27.239000+02:00";"2023-06-08 16:07:20.020000+02:00";"2";"8";"0";"3";"";"";"2";"8";"29000";"5";"2";"2.0";"2";"2 10 5";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"4";"0";"0";"0";"1";"244427350";"88de2733-5967-49f7-b7a1-59dfc694319b";"2023-06-08 14:07:50";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"197"
"2023-06-08";"2023-06-08 11:48:24.699000+02:00";"2023-06-08 16:05:10.187000+02:00";"2";"8";"0";"2";"";"";"2";"4";"25000";"5";"1";"2.0";"2";"3 2 5";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"7";"10:51:00.000+02:00";"1 6 7";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"2";"";"1";"2";"0";"0";"0";"1";"244427353";"91073070-2006-47cd-acbd-99b491c84d1d";"2023-06-08 14:07:51";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"198"
"2023-06-08";"2023-06-08 12:08:21.376000+02:00";"2023-06-08 16:04:12.982000+02:00";"2";"8";"0";"4";"";"";"1";"4";"15000";"3";"1";"2.0";"2";"2 3 12 13";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"2";"12:18:00.000+02:00";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"4";"0";"0";"0";"1";"244427355";"6093cfed-dd7a-4c10-8272-783778cb3b89";"2023-06-08 14:07:51";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"199"
"2023-06-08";"2023-06-08 12:42:40.212000+02:00";"2023-06-08 16:02:53.826000+02:00";"2";"8";"0";"1";"";"";"1";"4";"30000";"4";"5";"3.0";"1";"5 3";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"17:54:00.000+02:00";"1 3 6 7";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"";"2";"8";"0";"0";"0";"1";"244427359";"e4ba1750-c3ee-44db-b6c8-82f6f6178529";"2023-06-08 14:07:52";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"200"
"2023-06-08";"2023-06-08 13:04:56.549000+02:00";"2023-06-08 16:01:34.071000+02:00";"2";"8";"1";"1";"";"";"1";"4";"5000";"2";"1";"1.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"13:08:00.000+02:00";"1 6";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"0";"244427363";"0b704112-6054-4d14-979e-57088753b764";"2023-06-08 14:07:52";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"201"
"2023-06-08";"2023-06-08 13:15:33.240000+02:00";"2023-06-08 16:00:16.746000+02:00";"2";"8";"1";"3";"";"";"1";"4";"10000";"2";"2";"1.0";"2";"3 2 12 13";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"2";"13:33:00.000+02:00";"1 6 7";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"2";"";"2";"2";"0";"0";"0";"0";"244427366";"54e4eaf7-e963-45d9-b4b1-fbbb1e8f4633";"2023-06-08 14:07:53";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"202"
"2023-06-08";"2023-06-08 13:34:43.426000+02:00";"2023-06-08 15:59:02.469000+02:00";"2";"8";"0";"3";"";"";"2";"4";"30000";"1";"1";"1.0";"2";"2 3 12";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"13:37:00.000+02:00";"3 1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"2";"0";"0";"0";"0";"244427371";"34b1de53-5218-4a10-9e52-e4da5b76886b";"2023-06-08 14:07:53";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"203"
"2023-06-08";"2023-06-08 13:45:37.773000+02:00";"2023-06-08 15:58:01.845000+02:00";"2";"8";"0";"1";"";"";"1";"4";"20000";"0";"2";"1.0";"2";"3 2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"13:46:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"2";"0";"0";"0";"0";"244427374";"6f20ba8c-6f91-4f89-a220-66a7365cf75d";"2023-06-08 14:07:54";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"204"
"2023-06-08";"2023-06-08 13:52:43.210000+02:00";"2023-06-08 15:57:11.574000+02:00";"2";"8";"1";"2";"";"";"1";"2";"15000";"1";"2";"1.0";"2";"3 2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"13:53:00.000+02:00";"3 1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"2";"0";"0";"0";"0";"244427378";"b2b9beea-3281-4b23-bf01-81326bbcae54";"2023-06-08 14:07:54";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"205"
"2023-06-08";"2023-06-08 13:55:13.650000+02:00";"2023-06-08 13:58:43.956000+02:00";"2";"8";"1";"7";"";"";"88";"4";"17000";"2";"1";"1.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"2";"0";"0";"0";"0";"244427383";"78149346-82df-4c5c-9f09-67aa8310a20b";"2023-06-08 14:07:55";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"206"
"2023-06-08";"2023-06-08 13:59:05.518000+02:00";"2023-06-08 15:56:25.505000+02:00";"2";"8";"1";"2";"";"";"2";"4";"23500";"2";"2";"1.0";"2";"2 3 5";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"14:01:00.000+02:00";"1 3 7";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"0";"244427385";"93ff8b12-7544-4e46-96e6-70ff11ca063f";"2023-06-08 14:07:56";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"207"
"2023-06-08";"2023-06-08 14:05:32.526000+02:00";"2023-06-08 15:55:37.477000+02:00";"2";"8";"0";"1";"";"";"1";"4";"30000";"8";"8";"1.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"14:11:00.000+02:00";"1 6 7 8 9";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"2";"";"1";"3";"0";"0";"0";"0";"244427391";"ae8a31f3-6ef6-4148-a27e-6fa66665cde6";"2023-06-08 14:07:56";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"208"
"2023-06-08";"2023-06-08 14:21:27.974000+02:00";"2023-06-08 14:43:07.367000+02:00";"2";"8";"1";"4";"";"";"2";"4";"32000";"1";"2";"1.0";"2";"3 2 12";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"14:22:00.000+02:00";"1 3 6 7 8 9";"1";"0";"1";"0";"0";"1";"1";"1";"1";"0";"0";"2";"";"2";"3";"0";"0";"0";"0";"244427393";"768f64a2-4c6f-4ed2-acd8-21c7056ec26a";"2023-06-08 14:07:57";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"209"
"2023-06-08";"2023-06-08 14:24:18.426000+02:00";"2023-06-08 14:37:56.857000+02:00";"2";"8";"0";"3";"";"";"2";"8";"12000";"2";"2";"1.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"14:25:00.000+02:00";"3 1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"0";"244427400";"b4fb6afc-f7c7-433b-b3b5-89cdf66da1dd";"2023-06-08 14:07:57";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"210"
"2023-06-08";"2023-06-08 10:06:22.717000+02:00";"2023-06-08 10:16:59.555000+02:00";"3";"2";"1";"1";"";"";"1";"4";"150000";"3";"1";"5.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"10:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244458544";"bf8af3d1766f42af93133aaa7b1df288";"2023-06-08 15:46:19";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"211"
"2023-06-08";"2023-06-08 10:21:37.246000+02:00";"2023-06-08 10:26:01.833000+02:00";"3";"2";"0";"3";"";"";"1";"3";"250000";"2";"1";"1.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"";"2";"3";"0";"0";"0";"0";"244458552";"c419cc928186428ead497e29c97754a9";"2023-06-08 15:46:21";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"212"
"2023-06-08";"2023-06-08 10:32:24.604000+02:00";"2023-06-08 10:41:50.525000+02:00";"3";"2";"0";"8";"2000";"1";"2";"5";"200000";"1";"2";"5.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"244458562";"89c7c975319e4518b0c5558679f468a1";"2023-06-08 15:46:23";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"213"
"2023-06-08";"2023-06-08 10:42:40.034000+02:00";"2023-06-08 10:49:49.399000+02:00";"3";"2";"0";"7";"";"";"1";"3";"350000";"0";"3";"5.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Electricity";"1";"4";"3";"4";"2";"0";"244458567";"d1f8a001d3cc4ea392b883ce0d80884f";"2023-06-08 15:46:25";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"214"
"2023-06-08";"2023-06-08 10:50:35.276000+02:00";"2023-06-08 11:02:34.117000+02:00";"3";"2";"1";"8";"2000";"1";"1";"7";"250000";"3";"1";"5.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"2";"2";"0";"0";"244458575";"4ce4a0a3f619496696d54f644aa15591";"2023-06-08 15:46:27";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"215"
"2023-06-08";"2023-06-08 11:06:15.059000+02:00";"2023-06-08 11:16:51.294000+02:00";"3";"2";"1";"8";"2000";"2";"1";"3";"150000";"2";"2";"5.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Gas";"2";"3";"3";"3";"2";"0";"244458581";"8e6f59da0a0d43f7b6d5f2e7dd5e6dd1";"2023-06-08 15:46:29";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"216"
"2023-06-08";"2023-06-08 11:27:21.633000+02:00";"2023-06-08 11:30:48.711000+02:00";"3";"2";"0";"8";"2500";"2";"1";"6";"120000";"0";"2";"6.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"Electricity";"1";"3";"0";"0";"0";"0";"244458586";"4d9b435a368e4d8899303b48bba372c6";"2023-06-08 15:46:31";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"217"
"2023-06-08";"2023-06-08 13:14:10.942000+02:00";"2023-06-08 13:17:53.826000+02:00";"3";"2";"0";"3";"";"";"2";"5";"250000";"2";"1";"5.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"244458597";"e831ebc44129415aa10c533bf47b1f05";"2023-06-08 15:46:33";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"218"
"2023-06-08";"2023-06-08 13:19:34.183000+02:00";"2023-06-08 13:27:12.991000+02:00";"3";"2";"1";"8";"1500";"1";"2";"5";"200000";"4";"2";"5.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"08:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244458607";"b96ad8f497304a04ba01135345d61ba9";"2023-06-08 15:46:36";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"219"
"2023-06-08";"2023-06-08 13:35:20.699000+02:00";"2023-06-08 13:39:14.316000+02:00";"3";"2";"1";"3";"";"";"1";"5";"200000";"3";"2";"5.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"06:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244458611";"47657eeb680b4931ae91fb64914f2fae";"2023-06-08 15:46:37";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"220"
"2023-06-08";"2023-06-08 13:45:12.447000+02:00";"2023-06-08 13:49:21.644000+02:00";"3";"2";"0";"1";"";"";"2";"2";"250000";"4";"2";"6.0";"2";"2 12";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"244458614";"1622ff3af36740eebd9d66f3aa866d6f";"2023-06-08 15:46:39";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"221"
"2023-06-08";"2023-06-08 13:50:46.004000+02:00";"2023-06-08 13:56:49.152000+02:00";"3";"2";"0";"1";"";"";"1";"3";"250000";"1";"3";"5.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"244458621";"4a850882bacc4a609956ff87e4e630e0";"2023-06-08 15:46:41";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"222"
"2023-06-08";"2023-06-08 14:05:01.990000+02:00";"2023-06-08 14:09:50.387000+02:00";"3";"2";"1";"8";"2000";"2";"1";"6";"250000";"3";"2";"5.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"09:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"1";"2";"0";"1";"244458630";"7c5b90b4fff7489b8185987a1bbeeef2";"2023-06-08 15:46:42";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"223"
"2023-06-08";"2023-06-08 14:13:02.479000+02:00";"2023-06-08 14:19:13.232000+02:00";"3";"2";"1";"8";"1500";"1";"1";"5";"300000";"3";"2";"5.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"08:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"3";"4";"2";"1";"244458640";"e57a5281b41f44b2a92b657883048b8a";"2023-06-08 15:46:44";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"224"
"2023-06-08";"2023-06-08 14:25:12.128000+02:00";"2023-06-08 14:35:23.586000+02:00";"3";"2";"1";"8";"1000";"2";"1";"7";"250000";"2";"3";"5.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"19:00:00.000+02";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244458648";"057a9bf2e766427190cda8220a8a60f7";"2023-06-08 15:46:46";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"225"
"2023-06-08";"2023-06-08 09:44:31.466000+02:00";"2023-06-08 09:52:54.828000+02:00";"4";"6";"0";"1";"";"";"1";"8";"20000";"8";"2";"5.0";"5";"2 9";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"0";"0";"0";"1";"244563283";"7a05dfa1-96f9-4586-adae-13bab3bcdcc7";"2023-06-09 03:58:45";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"226"
"2023-06-08";"2023-06-08 09:52:59.667000+02:00";"2023-06-08 09:58:15.285000+02:00";"3";"6";"0";"1";"";"";"1";"8";"20000";"1";"1";"5.0";"2";"9";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"0";"0";"0";"1";"244563284";"218c881c-72ff-4418-8300-7e400fd654cc";"2023-06-09 03:58:46";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"227"
"2023-06-08";"2023-06-08 09:59:22.215000+02:00";"2023-06-08 10:04:28.790000+02:00";"4";"6";"0";"4";"";"";"1";"8";"35000";"3";"3";"10.0";"1";"9";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"0";"0";"0";"1";"244563288";"abeafccb-7288-4d4a-bd75-46d26fe6062c";"2023-06-09 03:58:47";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"228"
"2023-06-08";"2023-06-08 10:08:48.558000+02:00";"2023-06-08 10:12:23.797000+02:00";"4";"6";"0";"1";"";"";"1";"8";"25000";"2";"1";"15.0";"4";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"0";"0";"0";"1";"244563289";"84d01e8e-b044-4647-adb3-2f090824673d";"2023-06-09 03:58:47";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"229"
"2023-06-08";"2023-06-08 10:16:06.328000+02:00";"2023-06-08 10:19:47.929000+02:00";"4";"6";"0";"3";"";"";"2";"8";"25000";"2";"2";"20.0";"2";"3 2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"06:09:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244563292";"84a05812-3686-4974-8257-6f437782d768";"2023-06-09 03:58:48";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"230"
"2023-06-08";"2023-06-08 10:25:25.095000+02:00";"2023-06-08 10:28:42.099000+02:00";"4";"6";"1";"1";"";"";"2";"8";"30000";"3";"3";"15.0";"2";"2 9";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"0";"0";"0";"1";"244563294";"0b4b1a52-2d3b-4d08-b550-dbb489f3e1da";"2023-06-09 03:58:49";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"231"
"2023-06-08";"2023-06-08 10:35:48.009000+02:00";"2023-06-08 10:39:47.838000+02:00";"4";"6";"1";"1";"";"";"2";"8";"34000";"2";"2";"10.0";"3";"3 9";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"5";"05:34:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244563296";"d3b5da4d-2af1-46e0-8670-a426f4419503";"2023-06-09 03:58:49";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"232"
